DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-14 15:20:00,14.0,1.01375,1012.4137499999999,29.25875,40.6425,68440.5075,1111.2549999999999
2024-02-14 15:30:00,14.0,0.925,1012.466,30.327999999999996,38.023,65867.86600000001,992.7030000000001
2024-02-14 15:40:00,14.0,1.402,1012.3799999999999,27.986,44.33,59398.754,839.53
2024-02-14 15:50:00,14.0,1.359,1012.469,27.582,45.529,42267.114,501.613
2024-02-14 16:00:00,14.0,1.011,1012.528,27.036,47.428999999999995,40163.262,425.971
2024-02-14 16:10:00,14.0,0.8119999999999999,1012.585,27.699,45.376,38952.789000000004,395.39099999999996
2024-02-14 16:20:00,14.0,0.9410000000000001,1012.628,26.872000000000003,47.699,31097.916999999998,262.512
2024-02-14 16:30:00,14.0,0.853,1012.711,26.629,48.676,24160.916,169.101
2024-02-14 16:40:00,14.0,0.567,1012.726,24.883000000000003,54.339999999999996,8633.583999999999,13.138
2024-02-14 16:50:00,14.0,,,,,,
2024-02-15 07:00:00,14.0,2.091,1013.96,19.324,69.142,5353.3330000000005,23.740000000000002
2024-02-15 07:10:00,14.0,1.8359999999999999,1014.0649999999999,20.578,65.15,12150.999,44.701
2024-02-15 07:20:00,14.0,1.7239999999999998,1014.216,22.462,57.991,17001.666999999998,79.426
2024-02-15 07:30:00,14.0,2.413,1014.29,22.904,55.892999999999994,21634.915,124.83699999999999
2024-02-15 07:40:00,14.0,1.593,1014.318,24.557,52.18300000000001,26630.5,185.433
2024-02-15 07:50:00,14.0,2.186,1014.359,24.968,50.4,31704.498,258.681
2024-02-15 08:00:00,14.0,1.638,1014.458,26.731,45.233,36996.497,346.178
2024-02-15 08:10:00,14.0,1.638,1014.5,27.137999999999998,44.067,42297.753000000004,447.541
2024-02-15 08:20:00,14.0,2.44,1014.4959999999999,26.733999999999998,45.11,47306.688,551.9219999999999
2024-02-15 08:30:00,14.0,1.7489999999999999,1014.417,28.054000000000002,41.864,52792.543000000005,667.749
2024-02-15 08:40:00,14.0,1.689,1014.494,29.644,37.787,57881.293000000005,786.683
2024-02-15 08:50:00,14.0,2.2199999999999998,1014.54,29.623,36.339,62118.863,897.811
2024-02-15 09:00:00,14.0,2.448,1014.55,28.195,39.077000000000005,68069.218,1051.843
2024-02-15 09:10:00,14.0,2.245,1014.491,29.598000000000003,36.177,73010.986,1191.3110000000001
2024-02-15 09:20:00,14.0,1.551,1014.467,31.985000000000003,31.144,77976.11,1328.0140000000001
2024-02-15 09:30:00,14.0,1.194,1014.4469999999999,33.624,28.599,83496.289,1463.989
2024-02-15 09:40:00,14.0,1.577,1014.418,34.605000000000004,26.871,86472.631,1515.007
2024-02-15 09:50:00,14.0,1.569,1014.3370000000001,33.7,26.994,91854.62999999999,1642.661
2024-02-15 10:00:00,14.0,1.4369999999999998,1014.2180000000001,33.248000000000005,27.583,94707.17199999999,1679.761
2024-02-15 10:10:00,14.0,0.994,1014.095,34.175,25.347,95782.598,1662.632
2024-02-15 10:20:00,14.0,2.012,1013.966,34.823,23.805,102441.274,1803.141
2024-02-15 10:30:00,14.0,1.49,1013.756,36.033,22.884,107231.38100000001,1887.937
2024-02-15 10:40:00,14.0,0.9400000000000001,1013.5709999999999,34.102,25.732999999999997,115012.393,1972.9419999999998
2024-02-15 10:50:00,14.0,0.7060000000000001,1013.3190000000001,35.757,23.8,114989.032,1917.916
2024-02-15 11:00:00,14.0,1.707,1013.1020000000001,35.479,25.193,117298.198,1996.78
2024-02-15 11:10:00,14.0,1.332,1013.001,35.562,26.756,117673.20700000001,2018.0420000000001
2024-02-15 11:20:00,14.0,0.496,1012.952,37.013999999999996,25.29,117758.2,2005.35
2024-02-15 11:30:00,14.0,0.932,1012.7299999999999,36.465999999999994,26.719,117758.2,2011.4720000000002
2024-02-15 11:40:00,14.0,1.1320000000000001,1012.441,36.943,26.273000000000003,117758.2,2072.225
