DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-02-28 07:00:00,11.0,0.026000000000000002,1017.6540000000001,16.903,84.946,3641.25,9.719
2024-02-28 07:10:00,11.0,0.06999999999999999,1017.8030000000001,17.468,82.919,3812.916,6.857000000000001
2024-02-28 07:20:00,11.0,0.0,1017.8460000000001,17.618000000000002,82.481,4657.1669999999995,8.385
2024-02-28 07:30:00,11.0,0.06999999999999999,1017.925,18.195,80.767,7583.5830000000005,26.869
2024-02-28 07:40:00,11.0,0.06999999999999999,1017.952,19.985999999999997,74.291,13708.75,79.057
2024-02-28 07:50:00,11.0,0.5050000000000001,1017.925,20.931,69.245,14752.499,97.422
2024-02-28 08:00:00,11.0,0.33899999999999997,1017.9590000000001,21.216,67.49199999999999,12717.0,66.147
2024-02-28 08:10:00,11.0,0.32999999999999996,1018.0369999999999,21.412,66.399,12313.0,65.485
2024-02-28 08:20:00,11.0,0.41600000000000004,1017.9639999999999,22.826,61.4,27737.665,306.648
2024-02-28 08:30:00,11.0,0.375,1017.923,26.743000000000002,50.458,45491.485,942.742
2024-02-28 08:40:00,11.0,0.679,1017.842,29.51,42.698,55407.175,1241.7350000000001
2024-02-28 08:50:00,11.0,0.741,1017.757,30.395,39.919,58776.85600000001,1283.9479999999999
2024-02-28 09:00:00,11.0,0.183,1017.731,31.494,38.488,58577.94,1361.11
2024-02-28 09:10:00,11.0,0.269,1017.6629999999999,33.19,34.978,62333.590000000004,1479.815
2024-02-28 09:20:00,11.0,0.462,1017.609,33.958,32.976,62931.052,1478.526
2024-02-28 09:30:00,11.0,0.2,1017.4960000000001,35.501,30.892000000000003,68778.80500000001,1587.635
2024-02-28 09:40:00,11.0,0.5399999999999999,1017.4010000000001,35.88,29.577999999999996,73161.92199999999,1621.984
2024-02-28 09:50:00,11.0,0.461,1017.3370000000001,36.498000000000005,28.619,79109.22,1654.627
2024-02-28 10:00:00,11.0,0.418,1017.1290000000001,37.231,26.811,87920.55500000001,1714.4080000000001
2024-02-28 10:10:00,11.0,0.382,1016.957,37.832,26.337,92978.038,1698.1599999999999
2024-02-28 10:20:00,11.0,0.61,1016.7860000000001,37.904,26.457,102021.704,1739.6599999999999
2024-02-28 10:30:00,11.0,0.731,1016.644,37.62,26.288,105696.134,1729.31
2024-02-28 10:40:00,11.0,0.8800000000000001,1016.4549999999999,33.922000000000004,31.773000000000003,45345.943,703.676
2024-02-28 10:50:00,11.0,0.767,1016.2520000000001,27.693,43.969,8514.002,26.058
2024-02-28 11:00:00,11.0,0.313,1016.017,26.153,48.873000000000005,7785.335000000001,22.375
2024-02-28 11:10:00,11.0,0.40099999999999997,1015.766,26.266000000000002,49.618,7285.000999999999,19.724
2024-02-28 11:20:00,11.0,0.426,1015.482,25.996999999999996,50.314,7248.000999999999,18.305
2024-02-28 11:30:00,11.0,0.244,1015.2969999999999,26.067,50.933,7791.752,20.1
2024-02-28 11:40:00,11.0,0.592,1015.03,26.057,50.995999999999995,6374.334,15.459
2024-02-28 11:50:00,11.0,1.638,1014.868,25.288,52.932,6990.6669999999995,17.77
2024-02-28 12:00:00,11.0,1.541,1014.631,24.945,54.001999999999995,6859.166,17.603
2024-02-28 12:10:00,11.0,1.3679999999999999,1014.417,24.874000000000002,54.495000000000005,5738.502,13.625
2024-02-28 12:20:00,11.0,0.915,1014.198,25.313,53.212,5967.5,13.728
2024-02-28 12:30:00,11.0,0.593,1014.0350000000001,25.101,53.623000000000005,7858.9169999999995,21.347
