DateTime,LocationCode,Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-04-18 07:00:00,4.0,20240418070004,0.06000000000000001,1001.79,28.077999999999996,68.178,11884.083999999999,22.665
2024-04-18 07:10:00,4.0,20240418071004,0.061,1001.899,28.675,66.613,12909.918,28.406
2024-04-18 07:20:00,4.0,20240418072004,0.017,1002.211,29.080000000000002,65.308,11329.0,21.875999999999998
2024-04-18 07:30:00,4.0,20240418073004,0.149,1002.567,29.452999999999996,64.322,17251.832000000002,48.538
2024-04-18 07:40:00,4.0,20240418074004,0.191,1002.4879999999999,30.593,60.452999999999996,26329.833999999995,108.24000000000001
2024-04-18 07:50:00,4.0,20240418075004,0.191,1002.564,32.393,54.617,28898.579999999998,140.549
2024-04-18 08:00:00,4.0,20240418080004,0.044,1002.751,32.769999999999996,53.77,24395.584,107.668
2024-04-18 08:10:00,4.0,20240418081004,0.026000000000000002,1003.085,33.577999999999996,51.65,25315.75,114.05
2024-04-18 08:20:00,4.0,20240418082004,0.16499999999999998,1003.3280000000001,34.798,48.688,44160.622,169.805
2024-04-18 08:30:00,4.0,20240418083004,0.22600000000000003,1003.269,39.521,37.762,72974.508,353.537
2024-04-18 08:40:00,4.0,20240418084004,0.461,1003.1659999999999,37.480000000000004,40.306,25051.082000000002,95.795
2024-04-18 08:50:00,4.0,20240418085004,0.0,1003.299,35.787,44.748000000000005,21411.25,70.967
2024-04-18 09:00:00,4.0,20240418090004,0.096,1003.3629999999999,35.788,45.015,32026.818,163.64499999999998
2024-04-18 09:10:00,4.0,20240418091004,0.044,1003.483,35.076,46.791000000000004,14743.499,41.106
2024-04-18 09:20:00,4.0,20240418092004,1.3059999999999998,1003.5870000000001,31.564,62.198,2073.415,0.619
2024-04-18 09:30:00,4.0,20240418093004,3.492,1003.882,25.578,89.194,2028.8319999999999,0.601
2024-04-18 09:40:00,4.0,20240418094004,3.1350000000000002,1004.061,24.829,92.257,9740.583999999999,15.158000000000001
2024-04-18 09:50:00,4.0,20240418095004,3.222,1004.333,24.52,92.691,9474.918,22.240000000000002
2024-04-18 10:00:00,4.0,20240418100004,2.448,1004.3149999999999,24.735,92.564,11589.083,22.656
2024-04-18 10:10:00,4.0,20240418101004,3.1710000000000003,1004.518,24.319,92.774,12903.333,29.858999999999998
2024-04-18 10:20:00,4.0,20240418102004,3.686,1004.5790000000001,24.456,92.062,16863.416,44.373000000000005
2024-04-18 10:30:00,4.0,20240418103004,2.814,1004.406,24.338,92.658,13626.249,30.617
2024-04-18 10:40:00,4.0,20240418104004,3.04,1004.434,24.29,92.94500000000001,11758.501,21.996000000000002
2024-04-18 10:50:00,4.0,20240418105004,3.6339999999999995,1004.4739999999999,23.996000000000002,92.803,14750.582999999999,33.28
2024-04-18 11:00:00,4.0,20240418110004,3.623,1004.445,24.09,92.34400000000001,15154.583999999999,35.968
2024-04-18 11:10:00,4.0,20240418111004,3.572,1004.4309999999999,23.987000000000002,92.203,10353.583999999999,16.19
2024-04-18 11:20:00,4.0,20240418112004,2.815,1004.2360000000001,23.834,92.59200000000001,5657.9169999999995,4.771
2024-04-18 11:30:00,4.0,20240418113004,1.9760000000000002,1004.32,23.797,93.005,5379.251,4.308
2024-04-18 11:40:00,4.0,20240418114004,3.048,1004.345,23.71,92.551,6980.5830000000005,7.001
2024-04-18 11:50:00,4.0,20240418115004,2.745,1004.257,23.823,92.316,8269.166000000001,9.483
2024-04-18 12:00:00,4.0,20240418120004,3.536,1004.28,23.657,91.715,6480.5830000000005,5.6240000000000006
2024-04-18 12:10:00,4.0,20240418121004,3.3619999999999997,1004.293,23.573,91.326,6993.584,6.540000000000001
2024-04-18 12:20:00,4.0,20240418122004,3.066,1004.3209999999999,23.573,91.149,4873.9169999999995,3.1119999999999997
2024-04-18 12:30:00,4.0,20240418123004,4.032,1004.394,23.299,90.587,4540.9169999999995,2.6149999999999998
2024-04-18 12:40:00,4.0,20240418124004,3.7019999999999995,1004.443,23.016,91.501,4528.666,2.599
2024-04-18 12:50:00,4.0,20240418125004,3.9730000000000003,1004.342,22.773,91.538,5613.835,4.354
2024-04-18 13:00:00,4.0,20240418130004,4.338,1004.4440000000001,22.595,91.03200000000001,5184.5,3.655
2024-04-18 13:10:00,4.0,20240418131004,2.856,1004.54,22.598,91.788,4932.25,3.271
2024-04-18 13:20:00,4.0,20240418132004,3.597,1004.577,22.561,91.285,6686.668,6.5040000000000004
2024-04-18 13:30:00,4.0,20240418133004,3.092,1004.5989999999999,22.563,91.314,8738.0,11.591
2024-04-18 13:40:00,4.0,20240418134004,2.135,1004.606,22.639,91.836,10083.167,15.725999999999999
2024-04-18 13:50:00,4.0,20240418135004,0.916,1004.633,22.804,92.611,6939.584,7.6049999999999995
2024-04-18 14:00:00,4.0,20240418140004,1.654,1004.6469999999999,22.804,92.429,8021.668,10.105
2024-04-18 14:10:00,4.0,20240418141004,1.542,1004.793,22.633,92.851,6904.916,7.233
2024-04-18 14:20:00,4.0,20240418142004,1.6099999999999999,1004.8610000000001,22.657,92.86699999999999,8039.585000000001,10.35
2024-04-18 14:30:00,4.0,20240418143004,0.844,1004.856,22.881999999999998,92.825,9740.749,15.225
2024-04-18 14:40:00,4.0,20240418144004,1.525,1004.856,23.029,92.487,8866.417,13.680000000000001
2024-04-18 14:50:00,4.0,20240418145004,1.359,1004.8610000000001,22.978,92.062,9302.916000000001,15.575
2024-04-18 15:00:00,4.0,20240418150004,1.2189999999999999,1004.9119999999999,22.809,92.983,5054.5830000000005,4.538
2024-04-18 15:10:00,4.0,20240418151004,1.1239999999999999,1004.845,22.926,92.69300000000001,10810.417,19.532999999999998
2024-04-18 15:20:00,4.0,20240418152004,1.202,1004.838,22.948,92.513,7762.0830000000005,12.74
2024-04-18 15:30:00,4.0,20240418153004,0.27,1004.851,22.796,93.12100000000001,4296.666,3.152
2024-04-18 15:40:00,4.0,20240418154004,0.593,1004.957,22.652,93.62,4184.0,2.94
2024-04-18 15:50:00,4.0,20240418155004,0.31399999999999995,1004.981,22.737000000000002,93.727,5881.0830000000005,6.207
2024-04-18 16:00:00,4.0,20240418160004,0.95,1004.9649999999999,22.685,93.803,5468.25,5.6339999999999995
2024-04-18 16:10:00,4.0,20240418161004,0.759,1005.1569999999999,22.59,93.803,4037.417,3.2129999999999996
2024-04-18 16:20:00,4.0,20240418162004,0.7150000000000001,1005.2139999999999,22.498,93.849,5036.834,4.59
2024-04-18 16:30:00,4.0,20240418163004,0.479,1005.301,22.446,93.909,4358.499,3.4770000000000003
2024-04-18 16:40:00,4.0,20240418164004,0.826,1005.2909999999999,22.285,94.088,2971.833,1.6010000000000002
2024-04-18 16:50:00,4.0,20240418165004,1.4809999999999999,1005.433,22.181,94.292,1859.75,0.6599999999999999
2024-04-19 07:00:00,4.0,20240419070004,0.7230000000000001,1007.0930000000001,23.289,85.238,11783.5,23.03
2024-04-19 07:10:00,4.0,20240419071004,0.307,1007.0989999999999,23.889,83.479,13346.251,29.445
2024-04-19 07:20:00,4.0,20240419072004,0.087,1007.192,24.641,81.578,16911.334,46.223
2024-04-19 07:30:00,4.0,20240419073004,0.637,1007.2540000000001,25.128999999999998,77.954,17421.085,50.149
2024-04-19 07:40:00,4.0,20240419074004,0.653,1007.2239999999999,25.426,76.344,21099.082000000002,72.471
2024-04-19 07:50:00,4.0,20240419075004,0.209,1007.1940000000001,26.326,73.477,25638.166,103.75899999999999
2024-04-19 08:00:00,4.0,20240419080004,0.479,1007.2520000000001,26.962,71.201,25332.25,104.88
2024-04-19 08:10:00,4.0,20240419081004,0.496,1007.335,27.296,69.63,26041.249,113.26100000000001
2024-04-19 08:20:00,4.0,20240419082004,0.6439999999999999,1007.415,27.568,69.062,24698.584,104.554
2024-04-19 08:30:00,4.0,20240419083004,0.601,1007.425,28.023000000000003,66.839,29042.916000000005,139.756
2024-04-19 08:40:00,4.0,20240419084004,0.365,1007.405,28.711000000000002,62.984,33198.831,182.411
2024-04-19 08:50:00,4.0,20240419085004,0.558,1007.3950000000001,29.458,61.001999999999995,32008.665,175.898
2024-04-19 09:00:00,4.0,20240419090004,0.384,1007.394,30.073,58.568,35020.663,207.435
2024-04-19 09:10:00,4.0,20240419091004,0.5309999999999999,1007.385,30.689,55.92,31559.666999999998,171.06900000000002
2024-04-19 09:20:00,4.0,20240419092004,0.759,1007.3639999999999,30.742,55.198,34765.914000000004,212.34499999999997
2024-04-19 09:30:00,4.0,20240419093004,0.915,1007.491,31.683,53.137,43202.117,221.99099999999999
2024-04-19 09:40:00,4.0,20240419094004,1.299,1007.531,31.955000000000002,52.05499999999999,39350.409,106.50899999999999
2024-04-19 09:50:00,4.0,20240419095004,1.045,1007.4200000000001,32.334,50.144,38327.691000000006,189.018
2024-04-19 10:00:00,4.0,20240419100004,0.715,1007.268,32.745999999999995,49.628,37817.696,260.49899999999997
2024-04-19 10:10:00,4.0,20240419101004,0.28700000000000003,1007.159,33.669,46.361000000000004,42127.733,290.651
2024-04-19 10:20:00,4.0,20240419102004,0.33999999999999997,1007.0129999999999,35.193,41.432,57467.654,215.11999999999998
2024-04-19 10:30:00,4.0,20240419103004,0.43499999999999994,1006.979,37.433,35.531,69209.336,293.398
2024-04-19 10:40:00,4.0,20240419104004,0.836,1006.82,38.394999999999996,34.458999999999996,61383.581999999995,243.68800000000002
2024-04-19 10:50:00,4.0,20240419105004,0.9410000000000001,1006.6299999999999,38.355000000000004,33.515,61223.661,250.89499999999998
2024-04-19 11:00:00,4.0,20240419110004,1.002,1006.484,38.876,32.559,54530.48,211.084
2024-04-19 11:10:00,4.0,20240419111004,0.812,1006.298,38.545,32.998000000000005,50980.933999999994,187.028
2024-04-19 11:20:00,4.0,20240419112004,0.505,1006.1569999999999,39.039,32.454,51469.145000000004,192.537
2024-04-19 11:30:00,4.0,20240419113004,1.028,1006.094,39.504000000000005,31.395999999999997,56778.013,227.07799999999997
2024-04-19 11:40:00,4.0,20240419114004,0.977,1005.9159999999999,39.841,31.147000000000002,64909.592000000004,291.06
2024-04-19 11:50:00,4.0,20240419115004,1.4200000000000002,1005.7819999999999,39.744,30.701999999999998,60060.903000000006,256.071
2024-04-19 12:00:00,4.0,20240419120004,1.717,1005.655,38.916,32.355000000000004,57271.973,235.558
2024-04-19 12:10:00,4.0,20240419121004,1.69,1005.39,39.010000000000005,32.397000000000006,54245.676,214.46999999999997
2024-04-19 12:20:00,4.0,20240419122004,1.621,1005.118,39.059000000000005,32.741,47691.037,195.175
2024-04-19 12:30:00,4.0,20240419123004,1.637,1004.894,37.589,35.122,39482.354,272.869
2024-04-19 12:40:00,4.0,20240419124004,1.611,1004.8459999999999,35.998000000000005,38.642,29097.833000000002,155.125
2024-04-19 12:50:00,4.0,20240419125004,1.968,1004.6379999999999,35.388999999999996,41.292,32824.748999999996,196.748
2024-04-19 13:00:00,4.0,20240419130004,1.89,1004.6629999999999,34.122,44.760000000000005,32855.748,199.082
2024-04-19 13:10:00,4.0,20240419131004,2.003,1004.6270000000001,33.439,46.43,29639.415,153.869
2024-04-19 13:20:00,4.0,20240419132004,1.813,1004.43,32.742,48.366,21760.082000000002,86.739
2024-04-19 13:30:00,4.0,20240419133004,1.541,1004.26,31.511000000000003,51.154,14338.083999999999,38.275
2024-04-19 13:40:00,4.0,20240419134004,1.15,1004.2299999999999,30.915,53.218,15173.332999999999,40.873000000000005
2024-04-19 13:50:00,4.0,20240419135004,1.201,1004.0709999999999,30.747000000000003,53.98199999999999,15512.082999999999,43.614999999999995
2024-04-19 14:00:00,4.0,20240419140004,1.341,1003.9069999999999,30.284,55.220000000000006,13494.001,33.966
2024-04-19 14:10:00,4.0,20240419141004,0.366,1003.842,30.105,56.297000000000004,13195.083999999999,32.675
2024-04-19 14:20:00,4.0,20240419142004,0.253,1003.6540000000001,30.381,55.553,16737.416,48.412
2024-04-19 14:30:00,4.0,20240419143004,0.73,1003.6389999999999,30.006,56.443000000000005,12648.583,26.863999999999997
2024-04-19 14:40:00,4.0,20240419144004,0.174,1003.7090000000001,29.587,58.024,10894.166000000001,20.175
2024-04-19 14:50:00,4.0,20240419145004,0.0,1003.6610000000001,29.451999999999998,58.324,9648.918,15.574000000000002
2024-04-19 15:00:00,4.0,20240419150004,0.0,1003.682,29.156,59.17100000000001,7866.084,10.711
2024-04-19 15:10:00,4.0,20240419151004,0.0,1003.6659999999999,29.023000000000003,59.745000000000005,9469.583,15.384
2024-04-19 15:20:00,4.0,20240419152004,0.558,1003.7270000000001,28.901999999999997,60.056,10927.583,19.092000000000002
2024-04-19 15:30:00,4.0,20240419153004,0.818,1003.742,28.736,60.214999999999996,12328.916000000001,25.374000000000002
2024-04-19 15:40:00,4.0,20240419154004,1.2730000000000001,1003.722,28.47,61.761,12176.499,25.874000000000002
2024-04-19 15:50:00,4.0,20240419155004,0.43499999999999994,1003.7280000000001,28.379,63.273,10389.332,19.281
2024-04-19 16:00:00,4.0,20240419160004,1.4629999999999999,1003.844,27.977999999999998,65.689,8510.082,12.636
2024-04-19 16:10:00,4.0,20240419161004,1.524,1004.021,27.314999999999998,67.886,6467.0,7.261
2024-04-19 16:20:00,4.0,20240419162004,0.696,1004.142,26.952999999999996,68.902,5052.0,4.244
2024-04-19 16:30:00,4.0,20240419163004,0.523,1004.1460000000001,27.047000000000004,68.303,6816.1669999999995,7.679
2024-04-19 16:40:00,4.0,20240419164004,0.366,1004.243,27.587,67.375,10630.833999999999,20.794
2024-04-19 16:50:00,4.0,20240419165004,0.2,1004.25,27.939999999999998,66.535,7177.666,9.288
2024-04-20 07:00:00,4.0,20240420070004,2.9530000000000003,1003.9440000000001,30.032,56.599000000000004,37281.913,231.151
2024-04-20 07:10:00,4.0,20240420071004,1.9769999999999999,1003.97,31.742,51.58,43909.335999999996,317.24699999999996
2024-04-20 07:20:00,4.0,20240420072004,2.178,1004.057,32.892,47.812,51246.873,421.73
2024-04-20 07:30:00,4.0,20240420073004,2.428,1004.0840000000001,34.416,42.582,58440.659,304.71
2024-04-20 07:40:00,4.0,20240420074004,2.2039999999999997,1004.2139999999999,35.232,41.204,65658.169,612.8729999999999
2024-04-20 07:50:00,4.0,20240420075004,2.7350000000000003,1004.3100000000001,35.81,38.995,71130.554,685.962
2024-04-20 08:00:00,4.0,20240420080004,2.647,1004.2719999999999,36.281,37.931,74673.813,743.764
2024-04-20 08:10:00,4.0,20240420081004,2.132,1004.341,37.876999999999995,35.352999999999994,80336.12299999999,415.48199999999997
2024-04-20 08:20:00,4.0,20240420082004,2.561,1004.4110000000001,38.364999999999995,33.434,80381.764,372.823
2024-04-20 08:30:00,4.0,20240420083004,2.377,1004.3799999999999,38.914,32.763999999999996,86629.678,441.9
2024-04-20 08:40:00,4.0,20240420084004,2.239,1004.399,40.265,30.091,94204.94399999999,528.905
2024-04-20 08:50:00,4.0,20240420085004,2.552,1004.4799999999999,41.090999999999994,28.535000000000004,98058.699,553.449
2024-04-20 09:00:00,4.0,20240420090004,,,,,,
2024-04-20 09:10:00,4.0,20240420091004,,,,,,
2024-04-20 09:20:00,4.0,20240420092004,,,,,,
2024-04-20 09:30:00,4.0,20240420093004,,,,,,
2024-04-20 09:40:00,4.0,20240420094004,,,,,,
2024-04-20 09:50:00,4.0,20240420095004,,,,,,
2024-04-20 10:00:00,4.0,20240420100004,,,,,,
2024-04-20 10:10:00,4.0,20240420101004,,,,,,
2024-04-20 10:20:00,4.0,20240420102004,,,,,,
2024-04-20 10:30:00,4.0,20240420103004,,,,,,
2024-04-20 10:40:00,4.0,20240420104004,,,,,,
2024-04-20 10:50:00,4.0,20240420105004,,,,,,
2024-04-20 11:00:00,4.0,20240420110004,,,,,,
2024-04-20 11:10:00,4.0,20240420111004,,,,,,
2024-04-20 11:20:00,4.0,20240420112004,,,,,,
2024-04-20 11:30:00,4.0,20240420113004,,,,,,
2024-04-20 11:40:00,4.0,20240420114004,,,,,,
2024-04-20 11:50:00,4.0,20240420115004,,,,,,
2024-04-20 12:00:00,4.0,20240420120004,,,,,,
2024-04-20 12:10:00,4.0,20240420121004,,,,,,
2024-04-20 12:20:00,4.0,20240420122004,,,,,,
2024-04-20 12:30:00,4.0,20240420123004,,,,,,
2024-04-20 12:40:00,4.0,20240420124004,,,,,,
2024-04-20 12:50:00,4.0,20240420125004,,,,,,
2024-04-20 13:00:00,4.0,20240420130004,,,,,,
2024-04-20 13:10:00,4.0,20240420131004,,,,,,
2024-04-20 13:20:00,4.0,20240420132004,,,,,,
2024-04-20 13:30:00,4.0,20240420133004,,,,,,
2024-04-20 13:40:00,4.0,20240420134004,,,,,,
2024-04-20 13:50:00,4.0,20240420135004,,,,,,
2024-04-20 14:00:00,4.0,20240420140004,,,,,,
2024-04-20 14:10:00,4.0,20240420141004,,,,,,
2024-04-20 14:20:00,4.0,20240420142004,,,,,,
2024-04-20 14:30:00,4.0,20240420143004,,,,,,
2024-04-20 14:40:00,4.0,20240420144004,,,,,,
2024-04-20 14:50:00,4.0,20240420145004,,,,,,
2024-04-20 15:00:00,4.0,20240420150004,,,,,,
2024-04-20 15:10:00,4.0,20240420151004,,,,,,
2024-04-20 15:20:00,4.0,20240420152004,,,,,,
2024-04-20 15:30:00,4.0,20240420153004,,,,,,
2024-04-20 15:40:00,4.0,20240420154004,,,,,,
2024-04-20 15:50:00,4.0,20240420155004,,,,,,
2024-04-20 16:00:00,4.0,20240420160004,,,,,,
2024-04-20 16:10:00,4.0,20240420161004,,,,,,
2024-04-20 16:20:00,4.0,20240420162004,,,,,,
2024-04-20 16:30:00,4.0,20240420163004,,,,,,
2024-04-20 16:40:00,4.0,20240420164004,,,,,,
2024-04-20 16:50:00,4.0,20240420165004,,,,,,
2024-04-21 07:00:00,4.0,20240421070004,1.682,1004.394,30.506,56.745000000000005,28040.583000000002,143.802
2024-04-21 07:10:00,4.0,20240421071004,2.089,1004.6290000000001,29.837,58.811,25742.666,117.67999999999999
2024-04-21 07:20:00,4.0,20240421072004,1.42,1004.708,29.712,58.674,21876.334,86.234
2024-04-21 07:30:00,4.0,20240421073004,2.386,1004.6879999999999,29.201999999999998,59.345000000000006,23235.416,98.251
2024-04-21 07:40:00,4.0,20240421074004,1.768,1004.757,30.03,57.855,33633.522,211.878
2024-04-21 07:50:00,4.0,20240421075004,1.567,1004.7969999999999,32.943,50.138,53381.202000000005,508.936
2024-04-21 08:00:00,4.0,20240421080004,1.778,1004.844,35.732,41.629000000000005,60611.10600000001,631.317
2024-04-21 08:10:00,4.0,20240421081004,1.975,1004.892,38.303,35.527,79554.304,978.059
2024-04-21 08:20:00,4.0,20240421082004,1.811,1004.9710000000001,38.156,35.359,59465.958999999995,608.9390000000001
2024-04-21 08:30:00,4.0,20240421083004,1.4449999999999998,1004.9200000000001,38.837,33.418,62640.498,686.51
2024-04-21 08:40:00,4.0,20240421084004,0.8029999999999999,1004.823,38.997,33.010000000000005,52460.123,483.775
2024-04-21 08:50:00,4.0,20240421085004,1.2109999999999999,1004.8729999999999,39.897000000000006,31.733999999999998,61548.177,650.963
2024-04-21 09:00:00,4.0,20240421090004,1.9789999999999999,1004.914,38.568,33.531,46145.007,381.45
2024-04-21 09:10:00,4.0,20240421091004,0.8710000000000001,1004.9309999999999,38.149,35.442,48240.883,404.158
2024-04-21 09:20:00,4.0,20240421092004,1.462,1004.9549999999999,37.693,36.208,39924.505,296.954
2024-04-21 09:30:00,4.0,20240421093004,1.318,1004.9209999999999,38.089,34.863,48436.740000000005,423.235
2024-04-21 09:40:00,4.0,20240421094004,1.559,1004.882,39.143,32.251999999999995,56734.529,542.325
2024-04-21 09:50:00,4.0,20240421095004,1.5150000000000001,1004.845,39.851,30.439999999999998,63699.397,637.917
2024-04-21 10:00:00,4.0,20240421100004,1.15,1004.825,40.824,28.631,67269.247,673.429
2024-04-21 10:10:00,4.0,20240421101004,1.637,1004.775,42.532,25.398,101359.91799999999,920.9959999999999
2024-04-21 10:20:00,4.0,20240421102004,1.9080000000000001,1004.664,45.266999999999996,21.965,116625.808,813.665
2024-04-21 10:30:00,4.0,20240421103004,1.706,1004.5780000000001,46.55800000000001,20.125999999999998,112031.916,699.558
2024-04-21 10:40:00,4.0,20240421104004,1.645,1004.566,47.147,18.981,78759.364,463.599
2024-04-21 10:50:00,4.0,20240421105004,1.41,1004.577,46.385000000000005,20.218,88857.624,547.879
2024-04-21 11:00:00,4.0,20240421110004,1.656,1004.46,47.042,19.293,110316.44099999999,911.0360000000001
2024-04-21 11:10:00,4.0,20240421111004,1.2449999999999999,1004.182,48.516,17.786,76199.177,539.583
2024-04-21 11:20:00,4.0,20240421112004,1.472,1004.202,46.369,20.241999999999997,75501.09,814.5440000000001
2024-04-21 11:30:00,4.0,20240421113004,1.4369999999999998,1004.176,48.565,18.161,117407.80899999998,1166.184
2024-04-21 11:40:00,4.0,20240421114004,1.332,1004.0469999999999,50.522999999999996,16.122,111488.544,966.665
2024-04-21 11:50:00,4.0,20240421115004,2.048,1003.8520000000001,48.934,17.828,117267.831,1022.9959999999999
2024-04-21 12:00:00,4.0,20240421120004,1.584,1003.7040000000001,49.492000000000004,17.242,110472.58700000001,966.9979999999999
2024-04-21 12:10:00,4.0,20240421121004,1.4120000000000001,1003.608,50.594,15.758000000000001,102102.923,950.275
2024-04-21 12:20:00,4.0,20240421122004,1.6969999999999998,1003.448,51.342999999999996,15.659,92838.062,915.5290000000001
2024-04-21 12:30:00,4.0,20240421123004,1.846,1003.301,50.754000000000005,16.822,85611.211,873.333
2024-04-21 12:40:00,4.0,20240421124004,2.2640000000000002,1003.1899999999999,50.125,18.901999999999997,64866.80500000001,841.0459999999999
2024-04-21 12:50:00,4.0,20240421125004,2.316,1003.0040000000001,49.160000000000004,19.663,67252.536,947.305
2024-04-21 13:00:00,4.0,20240421130004,2.5780000000000003,1002.9799999999999,49.095,18.765,57926.03200000001,920.277
2024-04-21 13:10:00,4.0,20240421131004,2.379,1002.7629999999999,48.769999999999996,19.1,51394.753000000004,869.019
2024-04-21 13:20:00,4.0,20240421132004,2.717,1002.802,48.287,19.69,46971.028000000006,1165.031
2024-04-21 13:30:00,4.0,20240421133004,2.501,1002.8209999999999,47.564,20.785,43181.240999999995,1436.525
2024-04-21 13:40:00,4.0,20240421134004,2.404,1002.868,47.382,20.962,40696.865999999995,1373.536
2024-04-21 13:50:00,4.0,20240421135004,2.7350000000000003,1002.816,46.602,21.791,39104.162,1318.845
2024-04-21 14:00:00,4.0,20240421140004,1.9940000000000002,1002.851,47.309000000000005,20.91,38850.162,1222.778
2024-04-21 14:10:00,4.0,20240421141004,2.657,1002.854,46.614,21.77,36365.08,1092.6860000000001
2024-04-21 14:20:00,4.0,20240421142004,2.107,1002.85,46.366,22.034,34198.83,962.2819999999999
2024-04-21 14:30:00,4.0,20240421143004,2.16,1002.8520000000001,46.539,21.569,31507.333999999995,804.65
2024-04-21 14:40:00,4.0,20240421144004,2.247,1002.872,45.731,22.987000000000002,30249.749,731.422
2024-04-21 14:50:00,4.0,20240421145004,2.8649999999999998,1002.9100000000001,44.75,24.485,28466.333000000002,627.323
2024-04-21 15:00:00,4.0,20240421150004,2.491,1002.973,43.68,25.563,26948.582000000002,552.543
2024-04-21 15:10:00,4.0,20240421151004,2.473,1003.0020000000001,43.745,25.935000000000002,24387.833000000002,438.174
2024-04-21 15:20:00,4.0,20240421152004,2.518,1002.9280000000001,42.733,29.233999999999998,20631.666999999998,284.852
2024-04-21 15:30:00,4.0,20240421153004,3.092,1002.984,40.923,34.323,18503.084,233.243
2024-04-21 15:40:00,4.0,20240421154004,2.658,1003.0200000000001,40.961,34.221,14919.5,227.748
2024-04-21 15:50:00,4.0,20240421155004,2.168,1003.1110000000001,40.784,34.373000000000005,13763.5,166.184
2024-04-21 16:00:00,4.0,20240421160004,2.326,1003.26,39.574,36.995,12046.167,84.77799999999999
2024-04-21 16:10:00,4.0,20240421161004,2.2030000000000003,1003.3209999999999,35.998000000000005,45.993,8861.583,20.240000000000002
2024-04-21 16:20:00,4.0,20240421162004,1.864,1003.409,34.367000000000004,50.523,8311.916000000001,23.214000000000002
2024-04-21 16:30:00,4.0,20240421163004,2.394,1003.485,34.989999999999995,49.267,11443.833,43.129000000000005
2024-04-21 16:40:00,4.0,20240421164004,1.795,1003.555,34.337,50.968,12753.291000000001,39.817
2024-04-21 16:50:00,4.0,20240421165004,1.55,1003.6209999999999,33.544,53.516,10946.249,24.71
2024-04-22 07:00:00,4.0,20240422070004,1.6279999999999997,1004.289,35.337,45.763999999999996,43664.185,389.504
2024-04-22 07:10:00,4.0,20240422071004,1.935,1004.4540000000001,36.689,41.566,50119.333,486.76899999999995
2024-04-22 07:20:00,4.0,20240422072004,0.704,1004.332,37.67,38.525999999999996,39916.049,313.041
2024-04-22 07:30:00,4.0,20240422073004,1.2029999999999998,1004.2729999999999,36.763999999999996,39.31,42604.078,336.58299999999997
2024-04-22 07:40:00,4.0,20240422074004,1.184,1004.3370000000001,37.836,37.444,49140.13,451.745
2024-04-22 07:50:00,4.0,20240422075004,1.49,1004.3870000000001,38.914,35.227999999999994,52867.114,511.515
