DateTime,LocationCode,Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-06 07:00:00,8.0,20240106070008,0.0,1016.6049999999999,14.465,82.033,1211.0819999999999,0.151
2024-01-06 07:10:00,8.0,20240106071008,0.0,1016.644,14.377,82.64500000000001,1626.5819999999999,0.296
2024-01-06 07:20:00,8.0,20240106072008,0.0,1016.762,14.37,83.0,2048.75,0.518
2024-01-06 07:30:00,8.0,20240106073008,0.0,1016.932,14.669,82.0,2479.584,0.8320000000000001
2024-01-06 07:40:00,8.0,20240106074008,0.0,1017.0809999999999,14.767,82.19800000000001,3151.166,1.589
2024-01-06 07:50:00,8.0,20240106075008,0.0,1017.2822222222223,15.17888888888889,80.32444444444445,4026.2966666666666,2.4966666666666666
2024-01-06 08:00:00,8.0,20240106080008,0.0,1017.271,15.52,78.94399999999999,3958.501,2.4189999999999996
2024-01-06 08:10:00,8.0,20240106081008,0.0,1017.466,15.787,78.477,4130.416,2.565
2024-01-06 08:20:00,8.0,20240106082008,0.0,1017.653,16.086000000000002,77.502,4969.5830000000005,3.774
2024-01-06 08:30:00,8.0,20240106083008,0.0,1017.6020000000001,16.448,75.533,5688.832,5.218
2024-01-06 08:40:00,8.0,20240106084008,0.153,1017.6030000000001,16.855,73.837,5093.9169999999995,4.054
2024-01-06 08:50:00,8.0,20240106085008,0.77,1017.609,17.049,73.558,5380.668,4.7170000000000005
2024-01-06 09:00:00,8.0,20240106090008,0.197,1017.5870000000001,17.48,71.162,5775.499,5.633
2024-01-06 09:10:00,8.0,20240106091008,0.796,1017.5369999999999,17.86,68.547,6086.4169999999995,6.418000000000001
2024-01-06 09:20:00,8.0,20240106092008,0.7344444444444445,1017.4377777777778,18.296666666666667,66.06444444444445,6402.036666666667,7.147777777777778
2024-01-06 09:30:00,8.0,20240106093008,1.314,1017.348,18.559,66.089,6659.666,7.792
2024-01-06 09:40:00,8.0,20240106094008,0.231,1017.1879999999999,19.009,65.752,6925.914999999999,8.421
2024-01-06 09:50:00,8.0,20240106095008,0.326,1017.0049999999999,19.319,64.174,7182.8330000000005,9.059000000000001
2024-01-06 10:00:00,8.0,20240106100008,0.0,1016.775,19.818,63.016,7429.084,9.365
2024-01-06 10:10:00,8.0,20240106101008,0.0,1016.5911111111111,20.243333333333332,58.78555555555556,7627.5,9.807777777777778
2024-01-06 10:20:00,8.0,20240106102008,0.0,1016.367,20.606,59.117,7859.0830000000005,10.391
2024-01-06 10:30:00,8.0,20240106103008,0.0,1016.2244444444445,20.92111111111111,58.12555555555556,8128.516666666666,10.942222222222222
2024-01-06 10:40:00,8.0,20240106104008,0.0,1016.034,21.128999999999998,57.041999999999994,8475.5,11.806999999999999
2024-01-06 10:50:00,8.0,20240106105008,0.0,1015.878,21.403,56.534000000000006,8891.75,12.922999999999998
2024-01-06 11:00:00,8.0,20240106110008,0.0,1015.702,21.738,55.748000000000005,9408.916000000001,14.244
2024-01-06 11:10:00,8.0,20240106111008,0.0,1015.534,21.812,55.248000000000005,10035.833999999999,15.952000000000002
2024-01-06 11:20:00,8.0,20240106112008,0.0,1015.3700000000001,22.084,55.452999999999996,10615.667,17.743000000000002
2024-01-06 11:30:00,8.0,20240106113008,0.0,1015.191,22.468,54.134,11449.832,20.194
2024-01-06 11:40:00,8.0,20240106114008,0.0,1015.1540000000001,22.759,52.65599999999999,12468.083999999999,23.544
2024-01-06 11:50:00,8.0,20240106115008,0.0,1014.982,23.244999999999997,49.81,13855.083999999999,28.612000000000002
2024-01-06 12:00:00,8.0,20240106120008,0.0,1014.8489999999999,23.368000000000002,49.271,30714.82,52.373000000000005
2024-01-06 12:10:00,8.0,20240106121008,0.0,1014.7280000000001,28.55,39.534000000000006,117758.2,1941.935
2024-01-06 12:20:00,8.0,20240106122008,0.044,1014.6119999999999,37.481,23.551,117758.2,1932.0810000000001
2024-01-06 12:30:00,8.0,20240106123008,0.0,1014.458,40.593,19.052,117758.2,1910.0819999999999
2024-01-06 12:40:00,8.0,20240106124008,0.0,1014.242,40.553,19.213,117758.2,1913.83
2024-01-06 12:50:00,8.0,20240106125008,0.0,1014.0450000000001,40.507,19.508,117758.2,1919.1529999999998
2024-01-06 13:00:00,8.0,20240106130008,0.0,1014.031,40.793,19.426,117758.2,1921.53
2024-01-06 13:10:00,8.0,20240106131008,0.0,1013.869,41.327,18.238,117758.2,1930.15
2024-01-06 13:20:00,8.0,20240106132008,0.0,1013.9209999999999,42.314,17.131,117758.2,1904.614
2024-01-06 13:30:00,8.0,20240106133008,0.0,1013.738,41.765,17.929,117758.2,1865.2330000000002
2024-01-06 13:40:00,8.0,20240106134008,0.0,1013.6229999999999,41.571000000000005,18.380000000000003,91732.989,1439.402
2024-01-06 13:50:00,8.0,20240106135008,0.0,1013.3969999999999,35.96,25.346,61898.826,895.875
2024-01-06 14:00:00,8.0,20240106140008,0.0,1013.378,38.312,22.956,105357.603,1792.8490000000002
2024-01-06 14:10:00,8.0,20240106141008,0.0,1013.235,39.409000000000006,21.755000000000003,95134.826,1597.646
2024-01-06 14:20:00,8.0,20240106142008,0.0,1013.222,39.166000000000004,22.234,82983.81700000001,1329.935
2024-01-06 14:30:00,8.0,20240106143008,0.0,1013.073,32.794,31.748,15562.916999999998,43.124
2024-01-06 14:40:00,8.0,20240106144008,0.0,1012.9588888888889,28.630000000000003,40.25555555555556,17500.32222222222,165.44444444444446
2024-01-06 14:50:00,8.0,20240106145008,0.0,1012.927,27.161,44.171,12440.582,31.598000000000003
2024-01-06 15:00:00,8.0,20240106150008,0.0,1012.985,27.143,45.827,24741.893,214.538
2024-01-06 15:10:00,8.0,20240106151008,0.0,1013.083,27.436,44.757,20145.416999999998,120.994
2024-01-06 15:20:00,8.0,20240106152008,0.0,1013.0619999999999,29.213,41.319,14172.916999999998,93.489
2024-01-06 15:30:00,8.0,20240106153008,0.174,1013.146,26.866000000000003,45.747,9112.999,15.735999999999999
2024-01-06 15:40:00,8.0,20240106154008,0.0,1013.2860000000001,25.461000000000002,50.133,9840.251,18.52
2024-01-06 15:50:00,8.0,20240106155008,0.0,1013.4069999999999,24.753999999999998,52.608000000000004,7103.5830000000005,9.234
2024-01-06 16:00:00,8.0,20240106160008,0.0,1013.5040000000001,24.005000000000003,54.948,4682.584,3.814
2024-01-06 16:10:00,8.0,20240106161008,0.0,1013.659,23.313,57.08,3048.583,1.841
2024-01-06 16:20:00,8.0,20240106162008,0.0,1013.784,22.849,59.129,537.5840000000001,0.082
2024-01-06 16:30:00,8.0,20240106163008,0.0,1013.903,22.631,60.738,485.584,0.047
2024-01-06 16:40:00,8.0,20240106164008,0.0,1014.068,22.52,61.224000000000004,709.668,0.075
2024-01-06 16:50:00,8.0,20240106165008,0.11599999999999999,1014.242,22.29,62.004,551.167,0.045
2024-01-07 07:00:00,8.0,20240107070008,0.0,1018.594,19.122999999999998,75.37899999999999,239.916,0.008
