DateTime,LocationCode,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-05-14 16:50:00,6.0,0.21800000000000003,1007.6229999999999,25.6,63.302,5997.999,8.47
2024-05-15 07:00:00,6.0,0.087,1009.5799999999999,39.428,31.476999999999997,15279.416000000001,45.742000000000004
2024-05-15 07:10:00,6.0,0.0,1009.6469999999999,38.088,33.326,16343.501,50.135000000000005
2024-05-15 07:20:00,6.0,0.017,1009.744,38.089999999999996,33.331,28970.75,84.077
2024-05-15 07:30:00,6.0,0.16499999999999998,1009.784,39.549,29.907,40715.897000000004,134.344
2024-05-15 07:40:00,6.0,0.034,1009.894,42.468,25.059,51339.951,241.49
2024-05-15 07:50:00,6.0,0.0,1009.867,42.799,24.048,44240.87,208.64300000000003
2024-05-15 08:00:00,6.0,0.069,1009.86,42.899,23.511000000000003,55024.801,311.35900000000004
2024-05-15 08:10:00,6.0,0.191,1009.8370000000001,43.431,22.116,61199.04299999999,390.73699999999997
2024-05-15 08:20:00,6.0,0.10400000000000001,1009.809,44.294,21.378999999999998,69080.68000000001,509.39799999999997
2024-05-15 08:30:00,6.0,0.034999999999999996,1009.936,45.341,19.651,75512.775,618.048
2024-05-15 08:40:00,6.0,0.017,1009.8219999999999,46.702,17.931,82983.282,751.381
2024-05-15 08:50:00,6.0,0.078,1009.7389999999999,45.939,18.163999999999998,86003.829,732.008
2024-05-15 09:00:00,6.0,0.139,1009.699,45.443,18.857,70353.521,514.495
2024-05-15 09:10:00,6.0,0.052000000000000005,1009.7360000000001,46.132,17.894,86816.19200000001,858.865
2024-05-15 09:20:00,6.0,0.131,1009.851,44.592,19.167,92698.443,973.211
2024-05-15 09:30:00,6.0,0.9850000000000001,1009.844,41.902,22.907,98789.30799999999,1118.928
2024-05-15 09:40:00,6.0,1.768,1009.8430000000001,38.535000000000004,28.444,101973.90800000001,1218.316
2024-05-15 09:50:00,6.0,1.558,1009.759,36.912,31.470999999999997,97006.448,1150.414
2024-05-15 10:00:00,6.0,1.123,1009.722,37.415,30.932,92921.434,1097.705
2024-05-15 10:10:00,6.0,1.523,1009.568,37.641000000000005,30.081,93217.38,1158.399
2024-05-15 10:20:00,6.0,1.027,1009.64,37.11,31.137,86444.239,1100.2350000000001
2024-05-15 10:30:00,6.0,0.986,1009.5880000000001,36.884,31.591,83813.975,1061.6280000000002
2024-05-15 10:40:00,6.0,1.6280000000000001,1009.533,36.235,33.017,86542.888,1173.356
2024-05-15 10:50:00,6.0,1.891,1009.406,36.646,32.055,98822.91,1547.26
2024-05-15 11:00:00,6.0,1.673,1009.417,37.337,31.194,104864.54,1785.3650000000002
2024-05-15 11:10:00,6.0,2.577,1009.5139999999999,37.074,31.516,88695.187,1556.849
2024-05-15 11:20:00,6.0,2.211,1009.424,35.638,34.494,94057.6,1888.848
2024-05-15 11:30:00,6.0,2.85,1009.4200000000001,35.562,35.28,82432.718,1778.0259999999998
2024-05-15 11:40:00,6.0,2.658,1009.316,36.112,34.61,76279.31999999999,1803.5639999999999
2024-05-15 11:50:00,6.0,3.3009999999999997,1009.193,35.261,36.179,69154.891,1712.163
2024-05-15 12:00:00,6.0,2.2560000000000002,1009.122,35.953,34.437,68438.115,1833.1490000000001
2024-05-15 12:10:00,6.0,3.5100000000000002,1009.1540000000001,35.953,34.729,73108.015,2062.858
2024-05-15 12:20:00,6.0,3.1710000000000003,1009.095,36.422000000000004,33.907,72246.053,2088.413
2024-05-15 12:30:00,6.0,2.457,1009.01,37.13,32.699,72990.858,2101.356
2024-05-15 12:40:00,6.0,3.145,1008.9459999999999,36.233,33.994,59577.186,1582.6370000000002
2024-05-15 12:50:00,6.0,2.9699999999999998,1008.78,35.797,35.167,67214.084,1952.527
2024-05-15 13:00:00,6.0,3.04,1008.7059999999999,35.632,35.649,65463.56799999999,1923.6169999999997
2024-05-15 13:10:00,6.0,3.066,1008.457,35.511,35.824,65342.099,1991.5849999999998
